Agent,Grid Size,Number of Colors,Total No. of Regenerations until valid board generation,Total No. of Times Matches Occurred during init,Total No. of Deadlocks during init,Total No. of Shuffles/Deadlocks Occurred,Avg No. of Shuffles/Deadlocks Occurred per move,Total score per Game Setting,Avg score per Game Setting,Total Valid Moves Made,Avg Valid Moves Made,Total No. of Possible/Playable Moves,Avg No. of Possible/Playable Moves per config,Total No. of Avalanche Matches,Avg No. of Avalanche Matches per move,Total Moves Available per Game Setting,Total deterministic score after first move,Avg deterministic score after first move,Total non-deterministic score after first move,Avg non-deterministic score after first move,Total avalanche count after first move
bottom_agent,"(15, 15)",30,0,0,0,147,0.294,1592,31.84,500,10,20043,40.086,63,0.126,10,150,3,21,0.42,7
top_agent,"(15, 15)",30,0,0,0,163,0.326,1560,31.2,500,10,22990,45.98,59,0.118,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,180,0.36,1562,31.24,500,10,20052,40.104,50,0.1,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,139,0.278,1595,31.9,500,10,23806,47.612,57,0.114,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,154,0.308,1582,31.64,500,10,23044,46.088,63,0.126,10,150,3,6,0.12,2
top_agent,"(15, 15)",30,0,0,0,140,0.28,1575,31.5,500,10,20915,41.83,54,0.108,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",30,0,0,0,169,0.338,1575,31.5,500,10,20106,40.212,52,0.104,10,150,3,6,0.12,2
top_agent,"(15, 15)",30,0,0,0,161,0.322,1562,31.24,500,10,23187,46.374,57,0.114,10,150,3,9,0.18,3
bottom_agent,"(15, 15)",30,0,0,0,165,0.33,1590,31.8,500,10,23938,47.876,62,0.124,10,150,3,3,0.06,1
top_agent,"(15, 15)",30,2,1,1,164,0.328,1585,31.7,500,10,25985,51.97,67,0.134,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,2,1,1,167,0.334,1578,31.56,500,10,20249,40.498,53,0.106,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,115,0.23,1535,30.7,500,10,17940,35.88,37,0.074,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,127,0.254,1555,31.1,500,10,15628,31.256,37,0.074,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,180,0.36,1727,34.54,500,10,27114,54.228,119,0.238,10,150,3,156,3.12,51
bottom_agent,"(15, 15)",30,0,0,0,168,0.336,1730,34.6,500,10,26296,52.592,116,0.232,10,150,3,153,3.06,51
top_agent,"(15, 15)",30,0,0,0,108,0.216,1579,31.58,500,10,19812,39.624,51,0.102,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,136,0.272,1554,31.08,500,10,20838,41.676,50,0.1,10,150,3,3,0.06,1
top_agent,"(15, 15)",30,0,0,0,127,0.254,1518,30.36,500,10,19862,39.724,40,0.08,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,128,0.256,1570,31.4,500,10,16985,33.97,51,0.102,10,150,3,9,0.18,3
top_agent,"(15, 15)",30,0,0,0,113,0.226,1540,30.8,500,10,13182,26.364,34,0.068,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,143,0.286,1551,31.02,500,10,18866,37.732,39,0.078,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,161,0.322,1549,30.98,500,10,17652,35.304,41,0.082,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,162,0.324,1560,31.2,500,10,24971,49.942,58,0.116,10,150,3,0,0,0
top_agent,"(15, 15)",30,1,0,1,160,0.32,1553,31.06,500,10,20079,40.158,44,0.088,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,1,0,1,171,0.342,1553,31.06,500,10,24131,48.262,54,0.108,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,148,0.296,1622,32.44,500,10,22685,45.37,57,0.114,10,200,4,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,158,0.316,1656,33.12,500,10,24730,49.46,69,0.138,10,200,4,6,0.12,2
top_agent,"(15, 15)",30,8,6,2,169,0.338,1566,31.32,500,10,25113,50.226,55,0.11,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,8,6,2,175,0.35,1588,31.76,500,10,29231,58.462,79,0.158,10,150,3,9,0.18,3
top_agent,"(15, 15)",30,0,0,0,119,0.238,1567,31.34,500,10,16912,33.824,43,0.086,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,128,0.256,1747,34.94,500,10,23548,47.096,102,0.204,10,150,3,0,0,0
top_agent,"(15, 15)",30,1,0,1,130,0.26,1581,31.62,500,10,21291,42.582,56,0.112,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,1,0,1,110,0.22,1576,31.52,500,10,15441,30.882,44,0.088,10,150,3,0,0,0
top_agent,"(15, 15)",30,2,0,2,148,0.296,1562,31.24,500,10,22674,45.348,49,0.098,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,2,0,2,146,0.292,1578,31.56,500,10,22673,45.346,59,0.118,10,150,3,0,0,0
top_agent,"(15, 15)",30,3,2,1,149,0.298,1604,32.08,500,10,23487,46.974,63,0.126,10,150,3,9,0.18,3
bottom_agent,"(15, 15)",30,3,2,1,148,0.296,1617,32.34,500,10,23970,47.94,65,0.13,10,150,3,12,0.24,4
top_agent,"(15, 15)",30,0,0,0,161,0.322,1543,30.86,500,10,16746,33.492,40,0.08,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,167,0.334,1574,31.48,500,10,24142,48.284,58,0.116,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,189,0.378,1581,31.62,500,10,25027,50.054,60,0.12,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,198,0.396,1616,32.32,500,10,24669,49.338,74,0.148,10,150,3,0,0,0
top_agent,"(15, 15)",30,1,0,1,80,0.16,1540,30.8,500,10,13622,27.244,29,0.058,10,150,3,6,0.12,2
bottom_agent,"(15, 15)",30,1,0,1,94,0.188,1568,31.36,500,10,13526,27.052,40,0.08,10,150,3,6,0.12,2
top_agent,"(15, 15)",30,0,0,0,186,0.372,1577,31.54,500,10,16056,32.112,49,0.098,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",30,0,0,0,196,0.392,1565,31.3,500,10,24252,48.504,61,0.122,10,150,3,0,0,0
top_agent,"(15, 15)",30,1,0,1,128,0.256,1555,31.1,500,10,16401,32.802,44,0.088,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,1,0,1,146,0.292,1596,31.92,500,10,20102,40.204,56,0.112,10,150,3,0,0,0
top_agent,"(15, 15)",30,1,0,1,151,0.302,1613,32.26,500,10,22144,44.288,65,0.13,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,1,0,1,158,0.316,1580,31.6,500,10,22182,44.364,60,0.12,10,150,3,0,0,0
top_agent,"(15, 15)",30,1,0,1,125,0.25,1565,31.3,500,10,18014,36.028,48,0.096,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,1,0,1,136,0.272,1577,31.54,500,10,20640,41.28,48,0.096,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,111,0.222,1547,30.94,500,10,14651,29.302,31,0.062,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,131,0.262,1577,31.54,500,10,17291,34.582,48,0.096,10,150,3,6,0.12,2
top_agent,"(15, 15)",30,0,0,0,168,0.336,1552,31.04,500,10,24712,49.424,53,0.106,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,188,0.376,1564,31.28,500,10,25918,51.836,61,0.122,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,85,0.17,1532,30.64,500,10,11799,23.598,22,0.044,10,150,3,6,0.12,2
bottom_agent,"(15, 15)",30,0,0,0,166,0.332,1581,31.62,500,10,20769,41.538,54,0.108,10,150,3,9,0.18,3
top_agent,"(15, 15)",30,0,0,0,124,0.248,1553,31.06,500,10,18909,37.818,43,0.086,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,144,0.288,1560,31.2,500,10,17766,35.532,44,0.088,10,150,3,0,0,0
top_agent,"(15, 15)",30,2,1,1,176,0.352,1577,31.54,500,10,18850,37.7,53,0.106,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,2,1,1,178,0.356,1576,31.52,500,10,27066,54.132,64,0.128,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,153,0.306,1538,30.76,500,10,17539,35.078,38,0.076,10,150,3,6,0.12,2
bottom_agent,"(15, 15)",30,0,0,0,156,0.312,1561,31.22,500,10,17640,35.28,41,0.082,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,159,0.318,1554,31.08,500,10,20558,41.116,46,0.092,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,179,0.358,1580,31.6,500,10,20083,40.166,51,0.102,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,129,0.258,1548,30.96,500,10,22340,44.68,44,0.088,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,114,0.228,1559,31.18,500,10,20238,40.476,52,0.104,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,99,0.198,1561,31.22,500,10,10432,20.864,31,0.062,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,121,0.242,1539,30.78,500,10,18578,37.156,36,0.072,10,150,3,0,0,0
top_agent,"(15, 15)",30,1,0,1,156,0.312,1537,30.74,500,10,23912,47.824,46,0.092,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,1,0,1,162,0.324,1560,31.2,500,10,20953,41.906,45,0.09,10,150,3,3,0.06,1
top_agent,"(15, 15)",30,0,0,0,66,0.132,1545,30.9,500,10,9598,19.196,23,0.046,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",30,0,0,0,78,0.156,1574,31.48,500,10,10002,20.004,34,0.068,10,150,3,3,0.06,1
top_agent,"(15, 15)",30,3,2,1,139,0.278,1583,31.66,500,10,24753,49.506,65,0.13,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,3,2,1,157,0.314,1555,31.1,500,10,25532,51.064,57,0.114,10,150,3,0,0,0
top_agent,"(15, 15)",30,3,1,2,121,0.242,1543,30.86,500,10,16322,32.644,36,0.072,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,3,1,2,130,0.26,1554,31.08,500,10,18439,36.878,43,0.086,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,95,0.19,1567,31.34,500,10,12275,24.55,39,0.078,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,122,0.244,1565,31.3,500,10,15544,31.088,44,0.088,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,108,0.216,1548,30.96,500,10,20829,41.658,47,0.094,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,130,0.26,1588,31.76,500,10,17150,34.3,44,0.088,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,155,0.31,1559,31.18,500,10,22187,44.374,53,0.106,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,170,0.34,1557,31.14,500,10,21655,43.31,54,0.108,10,150,3,0,0,0
top_agent,"(15, 15)",30,1,0,1,183,0.366,1595,31.9,500,10,23845,47.69,67,0.134,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,1,0,1,203,0.406,1558,31.16,500,10,25038,50.076,56,0.112,10,150,3,0,0,0
top_agent,"(15, 15)",30,1,0,1,90,0.18,1549,30.98,500,10,12930,25.86,35,0.07,10,150,3,12,0.24,4
bottom_agent,"(15, 15)",30,1,0,1,124,0.248,1571,31.42,500,10,21856,43.712,53,0.106,10,150,3,6,0.12,2
top_agent,"(15, 15)",30,1,0,1,119,0.238,1566,31.32,500,10,17697,35.394,45,0.09,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,1,0,1,147,0.294,1559,31.18,500,10,24590,49.18,53,0.106,10,150,3,3,0.06,1
top_agent,"(15, 15)",30,0,0,0,111,0.222,1570,31.4,500,10,14419,28.838,40,0.08,10,150,3,15,0.3,5
bottom_agent,"(15, 15)",30,0,0,0,111,0.222,1577,31.54,500,10,20172,40.344,51,0.102,10,150,3,0,0,0
top_agent,"(15, 15)",30,1,0,1,98,0.196,1556,31.12,500,10,16434,32.868,37,0.074,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",30,1,0,1,112,0.224,1574,31.48,500,10,16020,32.04,44,0.088,10,150,3,9,0.18,3
top_agent,"(15, 15)",30,1,0,1,109,0.218,1546,30.92,500,10,16403,32.806,36,0.072,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,1,0,1,119,0.238,1544,30.88,500,10,15856,31.712,35,0.07,10,150,3,0,0,0
top_agent,"(15, 15)",30,2,0,2,146,0.292,1552,31.04,500,10,22156,44.312,52,0.104,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,2,0,2,166,0.332,1558,31.16,500,10,25025,50.05,55,0.11,10,150,3,0,0,0
top_agent,"(15, 15)",30,1,0,1,124,0.248,1537,30.74,500,10,17360,34.72,32,0.064,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,1,0,1,150,0.3,1807,36.14,500,10,20969,41.938,99,0.198,10,250,5,0,0,0
top_agent,"(15, 15)",30,0,0,0,109,0.218,1550,31,500,10,17108,34.216,43,0.086,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",30,0,0,0,121,0.242,1592,31.84,500,10,17451,34.902,47,0.094,10,150,3,6,0.12,2
top_agent,"(15, 15)",30,0,0,0,160,0.32,1569,31.38,500,10,25534,51.068,56,0.112,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,181,0.362,1609,32.18,500,10,25997,51.994,61,0.122,10,150,3,3,0.06,1
top_agent,"(15, 15)",30,2,1,1,150,0.3,1704,34.08,500,10,16348,32.696,88,0.176,10,150,3,6,0.12,2
bottom_agent,"(15, 15)",30,2,1,1,161,0.322,1759,35.18,500,10,21338,42.676,113,0.226,10,150,3,168,3.36,55
top_agent,"(15, 15)",30,1,0,1,123,0.246,1560,31.2,500,10,20968,41.936,50,0.1,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",30,1,0,1,142,0.284,1552,31.04,500,10,17669,35.338,46,0.092,10,150,3,3,0.06,1
top_agent,"(15, 15)",30,0,0,0,116,0.232,1558,31.16,500,10,14151,28.302,34,0.068,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,121,0.242,1538,30.76,500,10,16204,32.408,34,0.068,10,150,3,0,0,0
top_agent,"(15, 15)",30,1,0,1,158,0.316,1639,32.78,500,10,22597,45.194,62,0.124,10,200,4,9,0.18,3
bottom_agent,"(15, 15)",30,1,0,1,157,0.314,1613,32.26,500,10,24257,48.514,56,0.112,10,200,4,0,0,0
top_agent,"(15, 15)",30,0,0,0,114,0.228,1676,33.52,500,10,13176,26.352,76,0.152,10,150,3,6,0.12,2
bottom_agent,"(15, 15)",30,0,0,0,118,0.236,1694,33.88,500,10,17822,35.644,91,0.182,10,150,3,3,0.06,1
top_agent,"(15, 15)",30,0,0,0,152,0.304,1531,30.62,500,10,20020,40.04,39,0.078,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,155,0.31,1568,31.36,500,10,20060,40.12,52,0.104,10,150,3,3,0.06,1
top_agent,"(15, 15)",30,0,0,0,181,0.362,1548,30.96,500,10,27088,54.176,64,0.128,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,191,0.382,1574,31.48,500,10,24275,48.55,49,0.098,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,148,0.296,1554,31.08,500,10,26713,53.426,59,0.118,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,133,0.266,1572,31.44,500,10,21882,43.764,52,0.104,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,153,0.306,1566,31.32,500,10,21859,43.718,49,0.098,10,150,3,6,0.12,2
bottom_agent,"(15, 15)",30,0,0,0,175,0.35,1587,31.74,500,10,22096,44.192,56,0.112,10,150,3,3,0.06,1
top_agent,"(15, 15)",30,1,0,1,137,0.274,1580,31.6,500,10,24674,49.348,57,0.114,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,1,0,1,147,0.294,1585,31.7,500,10,21443,42.886,51,0.102,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,175,0.35,1546,30.92,500,10,21682,43.364,48,0.096,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,175,0.35,1572,31.44,500,10,26196,52.392,62,0.124,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,183,0.366,1576,31.52,500,10,22231,44.462,59,0.118,10,150,3,9,0.18,3
bottom_agent,"(15, 15)",30,0,0,0,188,0.376,1588,31.76,500,10,23431,46.862,62,0.124,10,150,3,3,0.06,1
top_agent,"(15, 15)",30,1,0,1,116,0.232,1543,30.86,500,10,16943,33.886,31,0.062,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,1,0,1,126,0.252,1572,31.44,500,10,16920,33.84,48,0.096,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,97,0.194,1552,31.04,500,10,10733,21.466,27,0.054,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",30,0,0,0,95,0.19,1554,31.08,500,10,11638,23.276,32,0.064,10,150,3,0,0,0
top_agent,"(15, 15)",30,1,0,1,124,0.248,1587,31.74,500,10,19412,38.824,51,0.102,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,1,0,1,158,0.316,1572,31.44,500,10,20575,41.15,56,0.112,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,160,0.32,1639,32.78,500,10,23004,46.008,56,0.112,10,200,4,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,158,0.316,1629,32.58,500,10,23425,46.85,62,0.124,10,200,4,0,0,0
top_agent,"(15, 15)",30,0,0,0,145,0.29,1583,31.66,500,10,20673,41.346,56,0.112,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,164,0.328,1599,31.98,500,10,21900,43.8,62,0.124,10,150,3,0,0,0
top_agent,"(15, 15)",30,3,2,1,114,0.228,1553,31.06,500,10,15865,31.73,39,0.078,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,3,2,1,145,0.29,1588,31.76,500,10,20179,40.358,52,0.104,10,150,3,0,0,0
top_agent,"(15, 15)",30,2,1,1,70,0.14,1526,30.52,500,10,12668,25.336,25,0.05,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,2,1,1,88,0.176,1558,31.16,500,10,15445,30.89,39,0.078,10,150,3,0,0,0
top_agent,"(15, 15)",30,1,0,1,157,0.314,1587,31.74,500,10,28462,56.924,65,0.13,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,1,0,1,177,0.354,1622,32.44,500,10,28526,57.052,73,0.146,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,150,0.3,1587,31.74,500,10,23819,47.638,66,0.132,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",30,0,0,0,163,0.326,1565,31.3,500,10,27904,55.808,59,0.118,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,143,0.286,1556,31.12,500,10,15483,30.966,40,0.08,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,161,0.322,1578,31.56,500,10,19569,39.138,58,0.116,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,128,0.256,1539,30.78,500,10,17113,34.226,38,0.076,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,145,0.29,1574,31.48,500,10,17160,34.32,43,0.086,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,116,0.232,1556,31.12,500,10,12498,24.996,38,0.076,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,183,0.366,1601,32.02,500,10,27208,54.416,70,0.14,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,149,0.298,1608,32.16,500,10,28158,56.316,74,0.148,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",30,0,0,0,157,0.314,1634,32.68,500,10,25276,50.552,81,0.162,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,117,0.234,1573,31.46,500,10,16589,33.178,41,0.082,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,129,0.258,1577,31.54,500,10,20101,40.202,49,0.098,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,132,0.264,1540,30.8,500,10,24129,48.258,50,0.1,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,153,0.306,1581,31.62,500,10,18496,36.992,48,0.096,10,150,3,0,0,0
top_agent,"(15, 15)",30,1,0,1,199,0.398,1600,32,500,10,28846,57.692,71,0.142,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",30,1,0,1,168,0.336,1581,31.62,500,10,27589,55.178,75,0.15,10,150,3,0,0,0
top_agent,"(15, 15)",30,2,1,1,186,0.372,1579,31.58,500,10,23778,47.556,59,0.118,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,2,1,1,197,0.394,1571,31.42,500,10,24237,48.474,54,0.108,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,95,0.19,1536,30.72,500,10,19238,38.476,39,0.078,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,88,0.176,1555,31.1,500,10,17574,35.148,39,0.078,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,92,0.184,1744,34.88,500,10,14949,29.898,85,0.17,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,82,0.164,1713,34.26,500,10,17408,34.816,91,0.182,10,150,3,0,0,0
top_agent,"(15, 15)",30,5,3,2,178,0.356,1573,31.46,500,10,20567,41.134,49,0.098,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",30,5,3,2,182,0.364,1593,31.86,500,10,27183,54.366,66,0.132,10,150,3,0,0,0
top_agent,"(15, 15)",30,1,0,1,144,0.288,1583,31.66,500,10,23745,47.49,59,0.118,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",30,1,0,1,150,0.3,1605,32.1,500,10,22495,44.99,64,0.128,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,104,0.208,1542,30.84,500,10,15303,30.606,33,0.066,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",30,0,0,0,108,0.216,1555,31.1,500,10,23912,47.824,52,0.104,10,150,3,0,0,0
top_agent,"(15, 15)",30,2,1,1,147,0.294,1527,30.54,500,10,20212,40.424,43,0.086,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,2,1,1,167,0.334,1577,31.54,500,10,25511,51.022,68,0.136,10,150,3,8,0.16,2
top_agent,"(15, 15)",30,1,0,1,140,0.28,1563,31.26,500,10,23378,46.756,53,0.106,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,1,0,1,162,0.324,1559,31.18,500,10,17162,34.324,46,0.092,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,139,0.278,1548,30.96,500,10,24975,49.95,54,0.108,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,167,0.334,1577,31.54,500,10,22493,44.986,58,0.116,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,173,0.346,1560,31.2,500,10,18007,36.014,48,0.096,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,178,0.356,1547,30.94,500,10,20504,41.008,52,0.104,10,150,3,0,0,0
top_agent,"(15, 15)",30,4,1,3,166,0.332,1570,31.4,500,10,19413,38.826,51,0.102,10,150,3,9,0.18,3
bottom_agent,"(15, 15)",30,4,1,3,188,0.376,1585,31.7,500,10,27675,55.35,64,0.128,10,150,3,3,0.06,1
top_agent,"(15, 15)",30,0,0,0,125,0.25,1574,31.48,500,10,21030,42.06,46,0.092,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,131,0.262,1611,32.22,500,10,21849,43.698,57,0.114,10,150,3,6,0.12,2
top_agent,"(15, 15)",30,0,0,0,128,0.256,1531,30.62,500,10,16286,32.572,34,0.068,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,128,0.256,1559,31.18,500,10,18816,37.632,46,0.092,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,156,0.312,1564,31.28,500,10,22158,44.316,50,0.1,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,159,0.318,1570,31.4,500,10,22166,44.332,55,0.11,10,150,3,0,0,0
top_agent,"(15, 15)",30,2,1,1,143,0.286,1729,34.58,500,10,18916,37.832,100,0.2,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",30,2,1,1,165,0.33,1768,35.36,500,10,30385,60.77,127,0.254,10,150,3,150,3,50
top_agent,"(15, 15)",30,0,0,0,141,0.282,1559,31.18,500,10,18762,37.524,44,0.088,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,182,0.364,1571,31.42,500,10,25074,50.148,58,0.116,10,150,3,6,0.12,2
top_agent,"(15, 15)",30,2,1,1,137,0.274,1704,34.08,500,10,19244,38.488,94,0.188,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",30,2,1,1,154,0.308,1738,34.76,500,10,21727,43.454,109,0.218,10,150,3,150,3,50
top_agent,"(15, 15)",30,1,0,1,135,0.27,1530,30.6,500,10,17942,35.884,41,0.082,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,1,0,1,157,0.314,1573,31.46,500,10,20205,40.41,53,0.106,10,150,3,3,0.06,1
top_agent,"(15, 15)",30,1,0,1,170,0.34,1590,31.8,500,10,23094,46.188,57,0.114,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,1,0,1,179,0.358,1576,31.52,500,10,28430,56.86,68,0.136,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,131,0.262,1568,31.36,500,10,15893,31.786,45,0.09,10,150,3,12,0.24,4
bottom_agent,"(15, 15)",30,0,0,0,142,0.284,1559,31.18,500,10,16825,33.65,43,0.086,10,150,3,0,0,0
top_agent,"(15, 15)",30,1,0,1,184,0.368,1574,31.48,500,10,23853,47.706,57,0.114,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",30,1,0,1,203,0.406,1636,32.72,500,10,31317,62.634,81,0.162,10,150,3,6,0.12,2
top_agent,"(15, 15)",30,0,0,0,108,0.216,1540,30.8,500,10,14260,28.52,33,0.066,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,126,0.252,1564,31.28,500,10,16797,33.594,43,0.086,10,150,3,12,0.24,4
top_agent,"(15, 15)",30,0,0,0,128,0.256,1525,30.5,500,10,15597,31.194,28,0.056,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,130,0.26,1554,31.08,500,10,17324,34.648,36,0.072,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,160,0.32,1560,31.2,500,10,19596,39.192,52,0.104,10,150,3,0,0,0
bottom_agent,"(15, 15)",30,0,0,0,166,0.332,1585,31.7,500,10,27978,55.956,69,0.138,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,55,0.11,1537,30.74,500,10,8389,16.778,23,0.046,10,150,3,6,0.12,2
bottom_agent,"(15, 15)",30,0,0,0,69,0.138,1548,30.96,500,10,12352,24.704,30,0.06,10,150,3,6,0.12,2
top_agent,"(15, 15)",30,0,0,0,155,0.31,1566,31.32,500,10,18476,36.952,43,0.086,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",30,0,0,0,161,0.322,1577,31.54,500,10,27887,55.774,74,0.148,10,150,3,0,0,0
top_agent,"(15, 15)",30,0,0,0,116,0.232,1549,30.98,500,10,16021,32.042,40,0.08,10,150,3,0,0,0
