Agent,Grid Size,Number of Colors,Total No. of Regenerations until valid board generation,Total No. of Times Matches Occurred during init,Total No. of Deadlocks during init,Total No. of Shuffles/Deadlocks Occurred,Avg No. of Shuffles/Deadlocks Occurred per move,Total score per Game Setting,Avg score per Game Setting,Total Valid Moves Made,Avg Valid Moves Made,Total No. of Possible/Playable Moves,Avg No. of Possible/Playable Moves per config,Total No. of Avalanche Matches,Avg No. of Avalanche Matches per move,Total Moves Available per Game Setting,Total deterministic score after first move,Avg deterministic score after first move,Total non-deterministic score after first move,Avg non-deterministic score after first move,Total avalanche count after first move
bottom_agent,"(5, 5)",5,0,0,0,5,0.01,2439,48.78,500,10,2730,5.46,234,0.468,10,150,3,68,1.36,22
top_agent,"(5, 5)",5,3,2,1,5,0.01,2273,45.46,500,10,2512,5.024,205,0.41,10,150,3,22,0.44,7
bottom_agent,"(5, 5)",5,3,2,1,10,0.02,2312,46.24,500,10,2201,4.402,212,0.424,10,150,3,38,0.76,12
top_agent,"(5, 5)",5,0,0,0,2,0.004,2214,44.28,500,10,2212,4.424,176,0.352,10,150,3,15,0.3,5
bottom_agent,"(5, 5)",5,0,0,0,9,0.018,2432,48.64,500,10,2361,4.722,216,0.432,10,150,3,8,0.16,2
top_agent,"(5, 5)",5,2,1,1,4,0.008,2450,49,500,10,2758,5.516,240,0.48,10,150,3,64,1.28,18
bottom_agent,"(5, 5)",5,2,1,1,9,0.018,2902,58.04,500,10,2941,5.882,340,0.68,10,150,3,109,2.18,27
top_agent,"(5, 5)",5,1,0,1,4,0.008,2507,50.14,500,10,2669,5.338,252,0.504,10,150,3,147,2.94,44
bottom_agent,"(5, 5)",5,1,0,1,9,0.018,2295,45.9,500,10,2266,4.532,205,0.41,10,150,3,7,0.14,2
top_agent,"(5, 5)",5,3,2,1,6,0.012,2242,44.84,500,10,2476,4.952,200,0.4,10,150,3,113,2.26,36
bottom_agent,"(5, 5)",5,3,2,1,5,0.01,2330,46.6,500,10,2522,5.044,197,0.394,10,150,3,57,1.14,19
top_agent,"(5, 5)",5,3,2,1,3,0.006,2501,50.02,500,10,2329,4.658,251,0.502,10,150,3,62,1.24,18
bottom_agent,"(5, 5)",5,3,2,1,15,0.03,2633,52.66,500,10,2440,4.88,292,0.584,10,150,3,340,6.8,78
top_agent,"(5, 5)",5,0,0,0,4,0.008,2140,42.8,500,10,2650,5.3,169,0.338,10,150,3,28,0.56,9
bottom_agent,"(5, 5)",5,0,0,0,15,0.03,2222,44.44,500,10,2350,4.7,184,0.368,10,150,3,17,0.34,5
top_agent,"(5, 5)",5,1,0,1,3,0.006,2208,44.16,500,10,2629,5.258,181,0.362,10,150,3,11,0.22,3
bottom_agent,"(5, 5)",5,1,0,1,3,0.006,2280,45.6,500,10,2443,4.886,196,0.392,10,150,3,13,0.26,4
top_agent,"(5, 5)",5,1,0,1,3,0.006,2311,46.22,500,10,2460,4.92,204,0.408,10,150,3,39,0.78,12
bottom_agent,"(5, 5)",5,1,0,1,23,0.046,2271,45.42,500,10,2506,5.012,213,0.426,10,150,3,64,1.28,20
top_agent,"(5, 5)",10,1,0,1,215,0.43,1634,32.68,500,10,2035,4.07,52,0.104,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",10,1,0,1,220,0.44,1679,33.58,500,10,2173,4.346,73,0.146,10,150,3,3,0.06,1
top_agent,"(5, 5)",10,0,0,0,347,0.694,1677,33.54,500,10,2750,5.5,90,0.18,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",10,0,0,0,390,0.78,1659,33.18,500,10,2144,4.288,67,0.134,10,150,3,0,0,0
top_agent,"(5, 5)",10,1,0,1,262,0.524,1658,33.16,500,10,2229,4.458,65,0.13,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",10,1,0,1,287,0.574,1674,33.48,500,10,2560,5.12,90,0.18,10,150,3,7,0.14,2
top_agent,"(5, 5)",10,0,0,0,304,0.608,1670,33.4,500,10,2932,5.864,84,0.168,10,150,3,0,0,0
bottom_agent,"(5, 5)",10,0,0,0,316,0.632,1633,32.66,500,10,2809,5.618,80,0.16,10,150,3,3,0.06,1
top_agent,"(5, 5)",10,1,0,1,283,0.566,1682,33.64,500,10,2527,5.054,84,0.168,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",10,1,0,1,282,0.564,1638,32.76,500,10,2457,4.914,70,0.14,10,150,3,3,0.06,1
top_agent,"(5, 5)",10,2,0,2,216,0.432,1697,33.94,500,10,2536,5.072,87,0.174,10,150,3,32,0.64,10
bottom_agent,"(5, 5)",10,2,0,2,243,0.486,1704,34.08,500,10,2273,4.546,83,0.166,10,150,3,12,0.24,4
top_agent,"(5, 5)",10,1,0,1,231,0.462,1642,32.84,500,10,2401,4.802,63,0.126,10,150,3,0,0,0
bottom_agent,"(5, 5)",10,1,0,1,249,0.498,1661,33.22,500,10,2516,5.032,73,0.146,10,150,3,18,0.36,6
top_agent,"(5, 5)",10,0,0,0,302,0.604,1654,33.08,500,10,2755,5.51,84,0.168,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",10,0,0,0,271,0.542,1710,34.2,500,10,2335,4.67,86,0.172,10,150,3,0,0,0
top_agent,"(5, 5)",10,0,0,0,304,0.608,1659,33.18,500,10,2231,4.462,73,0.146,10,150,3,21,0.42,7
bottom_agent,"(5, 5)",10,0,0,0,349,0.698,1687,33.74,500,10,2327,4.654,91,0.182,10,150,3,17,0.34,5
top_agent,"(5, 5)",10,0,0,0,346,0.692,1653,33.06,500,10,2690,5.38,81,0.162,10,150,3,12,0.24,4
bottom_agent,"(5, 5)",10,0,0,0,293,0.586,1672,33.44,500,10,2664,5.328,88,0.176,10,150,3,15,0.3,5
top_agent,"(5, 5)",10,2,1,1,244,0.488,1666,33.32,500,10,2216,4.432,70,0.14,10,150,3,30,0.6,10
bottom_agent,"(5, 5)",10,2,1,1,223,0.446,1707,34.14,500,10,2306,4.612,81,0.162,10,150,3,25,0.5,7
top_agent,"(5, 5)",10,2,1,1,306,0.612,1664,33.28,500,10,2388,4.776,80,0.16,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",10,2,1,1,321,0.642,1668,33.36,500,10,2956,5.912,87,0.174,10,150,3,3,0.06,1
top_agent,"(5, 5)",10,0,0,0,343,0.686,1623,32.46,500,10,2518,5.036,68,0.136,10,150,3,12,0.24,4
bottom_agent,"(5, 5)",10,0,0,0,313,0.626,1652,33.04,500,10,2233,4.466,65,0.13,10,150,3,27,0.54,9
top_agent,"(5, 5)",10,1,0,1,193,0.386,1657,33.14,500,10,2428,4.856,66,0.132,10,150,3,22,0.44,7
bottom_agent,"(5, 5)",10,1,0,1,209,0.418,1661,33.22,500,10,2350,4.7,75,0.15,10,150,3,3,0.06,1
top_agent,"(5, 5)",10,1,0,1,288,0.576,1679,33.58,500,10,2465,4.93,75,0.15,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",10,1,0,1,301,0.602,1668,33.36,500,10,2249,4.498,70,0.14,10,150,3,0,0,0
top_agent,"(5, 5)",10,1,0,1,300,0.6,1671,33.42,500,10,2496,4.992,81,0.162,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",10,1,0,1,355,0.71,1664,33.28,500,10,2502,5.004,77,0.154,10,150,3,3,0.06,1
top_agent,"(5, 5)",10,0,0,0,298,0.596,1666,33.32,500,10,2604,5.208,85,0.17,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",10,0,0,0,321,0.642,1669,33.38,500,10,2374,4.748,74,0.148,10,150,3,0,0,0
top_agent,"(5, 5)",10,2,0,2,227,0.454,1697,33.94,500,10,2127,4.254,81,0.162,10,150,3,16,0.32,5
bottom_agent,"(5, 5)",10,2,0,2,282,0.564,1708,34.16,500,10,2709,5.418,98,0.196,10,150,3,18,0.36,6
top_agent,"(5, 5)",10,0,0,0,256,0.512,1672,33.44,500,10,2017,4.034,81,0.162,10,150,3,34,0.68,11
bottom_agent,"(5, 5)",10,0,0,0,318,0.636,1633,32.66,500,10,2236,4.472,52,0.104,10,150,3,0,0,0
top_agent,"(5, 5)",10,0,0,0,261,0.522,1637,32.74,500,10,2217,4.434,60,0.12,10,150,3,9,0.18,3
bottom_agent,"(5, 5)",10,0,0,0,262,0.524,1644,32.88,500,10,2379,4.758,70,0.14,10,150,3,0,0,0
top_agent,"(5, 5)",10,1,0,1,201,0.402,1627,32.54,500,10,1945,3.89,59,0.118,10,150,3,9,0.18,3
bottom_agent,"(5, 5)",10,1,0,1,224,0.448,1817,36.34,500,10,1766,3.532,99,0.198,10,150,3,53,1.06,15
top_agent,"(5, 5)",10,2,0,2,335,0.67,1675,33.5,500,10,2412,4.824,79,0.158,10,150,3,0,0,0
bottom_agent,"(5, 5)",10,2,0,2,365,0.73,1690,33.8,500,10,2477,4.954,84,0.168,10,150,3,6,0.12,2
top_agent,"(5, 5)",10,1,0,1,287,0.574,1632,32.64,500,10,2149,4.298,70,0.14,10,150,3,18,0.36,5
bottom_agent,"(5, 5)",10,1,0,1,269,0.538,1641,32.82,500,10,2350,4.7,66,0.132,10,150,3,15,0.3,5
top_agent,"(5, 5)",10,1,0,1,312,0.624,1677,33.54,500,10,2597,5.194,83,0.166,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",10,1,0,1,354,0.708,1659,33.18,500,10,2449,4.898,76,0.152,10,150,3,0,0,0
top_agent,"(5, 5)",10,1,0,1,280,0.56,1656,33.12,500,10,2402,4.804,74,0.148,10,150,3,0,0,0
bottom_agent,"(5, 5)",10,1,0,1,320,0.64,1652,33.04,500,10,2794,5.588,86,0.172,10,150,3,6,0.12,2
top_agent,"(5, 5)",10,0,0,0,282,0.564,1642,32.84,500,10,2418,4.836,60,0.12,10,150,3,0,0,0
bottom_agent,"(5, 5)",10,0,0,0,305,0.61,1671,33.42,500,10,2505,5.01,83,0.166,10,150,3,10,0.2,3
top_agent,"(5, 5)",10,4,2,2,284,0.568,1638,32.76,500,10,2458,4.916,70,0.14,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",10,4,2,2,251,0.502,1654,33.08,500,10,2411,4.822,75,0.15,10,150,3,3,0.06,1
top_agent,"(5, 5)",10,1,0,1,258,0.516,1599,31.98,500,10,2469,4.938,62,0.124,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",10,1,0,1,284,0.568,1654,33.08,500,10,2246,4.492,67,0.134,10,150,3,0,0,0
top_agent,"(5, 5)",10,0,0,0,183,0.366,1772,35.44,500,10,1697,3.394,90,0.18,10,150,3,81,1.62,24
bottom_agent,"(5, 5)",10,0,0,0,207,0.414,1670,33.4,500,10,2622,5.244,67,0.134,10,150,3,0,0,0
top_agent,"(5, 5)",10,0,0,0,363,0.726,1644,32.88,500,10,2957,5.914,84,0.168,10,150,3,10,0.2,3
bottom_agent,"(5, 5)",10,0,0,0,365,0.73,1640,32.8,500,10,2954,5.908,76,0.152,10,150,3,0,0,0
top_agent,"(5, 5)",10,0,0,0,342,0.684,1685,33.7,500,10,2414,4.828,80,0.16,10,150,3,12,0.24,4
bottom_agent,"(5, 5)",10,0,0,0,375,0.75,1642,32.84,500,10,2696,5.392,74,0.148,10,150,3,6,0.12,2
top_agent,"(5, 5)",10,1,0,1,334,0.668,1679,33.58,500,10,2841,5.682,91,0.182,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",10,1,0,1,348,0.696,1683,33.66,500,10,2456,4.912,86,0.172,10,150,3,3,0.06,1
top_agent,"(5, 5)",10,1,0,1,293,0.586,1821,36.42,500,10,2927,5.854,129,0.258,10,150,3,164,3.28,54
bottom_agent,"(5, 5)",10,1,0,1,255,0.51,1797,35.94,500,10,2527,5.054,122,0.244,10,150,3,155,3.1,51
top_agent,"(5, 5)",10,1,0,1,229,0.458,1820,36.4,500,10,2372,4.744,117,0.234,10,150,3,163,3.26,52
bottom_agent,"(5, 5)",10,1,0,1,271,0.542,1667,33.34,500,10,1986,3.972,74,0.148,10,150,3,0,0,0
top_agent,"(5, 5)",10,0,0,0,226,0.452,1701,34.02,500,10,1904,3.808,67,0.134,10,200,4,15,0.3,5
bottom_agent,"(5, 5)",10,0,0,0,266,0.532,1731,34.62,500,10,2201,4.402,70,0.14,10,200,4,24,0.48,8
top_agent,"(5, 5)",10,1,0,1,307,0.614,1674,33.48,500,10,2587,5.174,84,0.168,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",10,1,0,1,285,0.57,1676,33.52,500,10,2140,4.28,81,0.162,10,150,3,0,0,0
top_agent,"(5, 5)",10,1,0,1,345,0.69,1599,31.98,500,10,2816,5.632,66,0.132,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",10,1,0,1,226,0.452,1802,36.04,500,10,2198,4.396,72,0.144,10,300,6,0,0,0
top_agent,"(5, 5)",10,1,0,1,286,0.572,1629,32.58,500,10,2501,5.002,72,0.144,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",10,1,0,1,317,0.634,1645,32.9,500,10,2643,5.286,73,0.146,10,150,3,6,0.12,2
top_agent,"(5, 5)",10,0,0,0,237,0.474,1668,33.36,500,10,2710,5.42,87,0.174,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",10,0,0,0,280,0.56,1617,32.34,500,10,2320,4.64,62,0.124,10,150,3,0,0,0
top_agent,"(5, 5)",10,0,0,0,235,0.47,1681,33.62,500,10,2561,5.122,81,0.162,10,150,3,15,0.3,5
bottom_agent,"(5, 5)",10,0,0,0,227,0.454,1656,33.12,500,10,2360,4.72,72,0.144,10,150,3,9,0.18,3
top_agent,"(5, 5)",10,1,0,1,248,0.496,1631,32.62,500,10,2103,4.206,59,0.118,10,150,3,15,0.3,5
bottom_agent,"(5, 5)",10,1,0,1,214,0.428,1705,34.1,500,10,2138,4.276,82,0.164,10,150,3,25,0.5,8
top_agent,"(5, 5)",10,0,0,0,312,0.624,1653,33.06,500,10,2352,4.704,68,0.136,10,150,3,12,0.24,4
bottom_agent,"(5, 5)",10,0,0,0,341,0.682,1689,33.78,500,10,3078,6.156,84,0.168,10,150,3,45,0.9,14
top_agent,"(5, 5)",10,1,0,1,298,0.596,1699,33.98,500,10,2632,5.264,85,0.17,10,150,3,0,0,0
bottom_agent,"(5, 5)",10,1,0,1,254,0.508,1640,32.8,500,10,3056,6.112,76,0.152,10,150,3,3,0.06,1
top_agent,"(5, 5)",10,0,0,0,287,0.574,1632,32.64,500,10,2551,5.102,68,0.136,10,150,3,0,0,0
bottom_agent,"(5, 5)",10,0,0,0,282,0.564,1662,33.24,500,10,2596,5.192,79,0.158,10,150,3,0,0,0
top_agent,"(5, 5)",10,0,0,0,266,0.532,1732,34.64,500,10,2349,4.698,98,0.196,10,150,3,62,1.24,17
bottom_agent,"(5, 5)",10,0,0,0,290,0.58,1733,34.66,500,10,2463,4.926,95,0.19,10,150,3,78,1.56,24
top_agent,"(5, 5)",10,2,0,2,255,0.51,1665,33.3,500,10,2362,4.724,70,0.14,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",10,2,0,2,296,0.592,1657,33.14,500,10,2543,5.086,75,0.15,10,150,3,0,0,0
top_agent,"(5, 5)",10,0,0,0,344,0.688,1662,33.24,500,10,2437,4.874,74,0.148,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",10,0,0,0,336,0.672,1636,32.72,500,10,2419,4.838,65,0.13,10,150,3,6,0.12,2
top_agent,"(5, 5)",10,0,0,0,256,0.512,1615,32.3,500,10,2071,4.142,54,0.108,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",10,0,0,0,321,0.642,1636,32.72,500,10,2243,4.486,68,0.136,10,150,3,0,0,0
top_agent,"(5, 5)",10,1,0,1,307,0.614,1654,33.08,500,10,2344,4.688,72,0.144,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",10,1,0,1,364,0.728,1629,32.58,500,10,2509,5.018,66,0.132,10,150,3,3,0.06,1
top_agent,"(5, 5)",10,0,0,0,290,0.58,1667,33.34,500,10,2798,5.596,80,0.16,10,150,3,0,0,0
bottom_agent,"(5, 5)",10,0,0,0,308,0.616,1678,33.56,500,10,2769,5.538,89,0.178,10,150,3,3,0.06,1
top_agent,"(5, 5)",10,1,0,1,297,0.594,1636,32.72,500,10,2352,4.704,70,0.14,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",10,1,0,1,311,0.622,1662,33.24,500,10,2670,5.34,80,0.16,10,150,3,0,0,0
top_agent,"(5, 5)",10,8,4,4,268,0.536,1659,33.18,500,10,2705,5.41,83,0.166,10,150,3,21,0.42,7
bottom_agent,"(5, 5)",10,8,4,4,302,0.604,1664,33.28,500,10,2730,5.46,81,0.162,10,150,3,18,0.36,6
top_agent,"(5, 5)",10,1,0,1,308,0.616,1706,34.12,500,10,2687,5.374,88,0.176,10,150,3,0,0,0
bottom_agent,"(5, 5)",10,1,0,1,317,0.634,1620,32.4,500,10,2541,5.082,69,0.138,10,150,3,3,0.06,1
top_agent,"(5, 5)",10,0,0,0,276,0.552,1689,33.78,500,10,2332,4.664,81,0.162,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",10,0,0,0,303,0.606,1680,33.6,500,10,2493,4.986,83,0.166,10,150,3,6,0.12,2
top_agent,"(5, 5)",10,0,0,0,298,0.596,1670,33.4,500,10,2742,5.484,80,0.16,10,150,3,21,0.42,7
bottom_agent,"(5, 5)",10,0,0,0,246,0.492,1696,33.92,500,10,2297,4.594,77,0.154,10,150,3,21,0.42,7
top_agent,"(5, 5)",10,1,0,1,268,0.536,1690,33.8,500,10,2096,4.192,81,0.162,10,150,3,30,0.6,10
bottom_agent,"(5, 5)",10,1,0,1,282,0.564,1677,33.54,500,10,2526,5.052,82,0.164,10,150,3,30,0.6,10
top_agent,"(5, 5)",10,1,0,1,308,0.616,1664,33.28,500,10,2678,5.356,85,0.17,10,150,3,0,0,0
bottom_agent,"(5, 5)",10,1,0,1,295,0.59,1678,33.56,500,10,2750,5.5,88,0.176,10,150,3,21,0.42,7
top_agent,"(5, 5)",10,0,0,0,326,0.652,1675,33.5,500,10,2914,5.828,91,0.182,10,150,3,0,0,0
bottom_agent,"(5, 5)",10,0,0,0,312,0.624,1678,33.56,500,10,3029,6.058,93,0.186,10,150,3,3,0.06,1
top_agent,"(5, 5)",10,0,0,0,251,0.502,1619,32.38,500,10,1837,3.674,56,0.112,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",10,0,0,0,260,0.52,1645,32.9,500,10,1926,3.852,62,0.124,10,150,3,3,0.06,1
top_agent,"(5, 5)",10,0,0,0,222,0.444,1703,34.06,500,10,2126,4.252,67,0.134,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",10,0,0,0,218,0.436,1644,32.88,500,10,2508,5.016,73,0.146,10,150,3,3,0.06,1
top_agent,"(5, 5)",10,1,0,1,334,0.668,1658,33.16,500,10,2417,4.834,79,0.158,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",10,1,0,1,346,0.692,1629,32.58,500,10,2176,4.352,57,0.114,10,150,3,3,0.06,1
top_agent,"(5, 5)",10,0,0,0,328,0.656,1621,32.42,500,10,2402,4.804,72,0.144,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",10,0,0,0,353,0.706,1657,33.14,500,10,2574,5.148,84,0.168,10,150,3,6,0.12,2
top_agent,"(5, 5)",10,1,0,1,339,0.678,1635,32.7,500,10,2426,4.852,78,0.156,10,150,3,0,0,0
bottom_agent,"(5, 5)",10,1,0,1,361,0.722,1652,33.04,500,10,3006,6.012,78,0.156,10,150,3,0,0,0
top_agent,"(5, 5)",10,1,0,1,215,0.43,1656,33.12,500,10,2371,4.742,66,0.132,10,150,3,12,0.24,4
bottom_agent,"(5, 5)",10,1,0,1,246,0.492,1670,33.4,500,10,2224,4.448,82,0.164,10,150,3,34,0.68,11
top_agent,"(5, 5)",10,0,0,0,240,0.48,1609,32.18,500,10,2641,5.282,60,0.12,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",10,0,0,0,248,0.496,1641,32.82,500,10,2244,4.488,55,0.11,10,150,3,4,0.08,1
top_agent,"(5, 5)",10,0,0,0,213,0.426,1633,32.66,500,10,2171,4.342,63,0.126,10,150,3,12,0.24,4
bottom_agent,"(5, 5)",10,0,0,0,288,0.576,1686,33.72,500,10,2284,4.568,91,0.182,10,150,3,3,0.06,1
top_agent,"(5, 5)",10,0,0,0,330,0.66,1671,33.42,500,10,2773,5.546,87,0.174,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",10,0,0,0,320,0.64,1707,34.14,500,10,2364,4.728,84,0.168,10,150,3,16,0.32,5
top_agent,"(5, 5)",10,1,0,1,271,0.542,1670,33.4,500,10,2410,4.82,72,0.144,10,150,3,15,0.3,5
bottom_agent,"(5, 5)",10,1,0,1,312,0.624,1671,33.42,500,10,2828,5.656,92,0.184,10,150,3,6,0.12,2
top_agent,"(5, 5)",10,1,0,1,261,0.522,1647,32.94,500,10,2546,5.092,76,0.152,10,150,3,0,0,0
bottom_agent,"(5, 5)",10,1,0,1,256,0.512,1646,32.92,500,10,2165,4.33,69,0.138,10,150,3,0,0,0
top_agent,"(5, 5)",10,0,0,0,339,0.678,1975,39.5,500,10,2310,4.62,125,0.25,10,150,3,329,6.58,55
bottom_agent,"(5, 5)",10,0,0,0,303,0.606,1688,33.76,500,10,2458,4.916,85,0.17,10,150,3,0,0,0
top_agent,"(5, 5)",10,0,0,0,309,0.618,1652,33.04,500,10,2382,4.764,68,0.136,10,150,3,9,0.18,3
bottom_agent,"(5, 5)",10,0,0,0,313,0.626,1652,33.04,500,10,2443,4.886,82,0.164,10,150,3,3,0.06,1
top_agent,"(5, 5)",10,0,0,0,314,0.628,1724,34.48,500,10,2809,5.618,97,0.194,10,150,3,22,0.44,7
bottom_agent,"(5, 5)",10,0,0,0,312,0.624,1715,34.3,500,10,2308,4.616,83,0.166,10,150,3,34,0.68,10
top_agent,"(5, 5)",10,1,0,1,237,0.474,1677,33.54,500,10,2107,4.214,82,0.164,10,150,3,30,0.6,10
bottom_agent,"(5, 5)",10,1,0,1,251,0.502,1673,33.46,500,10,2217,4.434,84,0.168,10,150,3,7,0.14,2
top_agent,"(5, 5)",10,0,0,0,318,0.636,1683,33.66,500,10,2752,5.504,97,0.194,10,150,3,15,0.3,5
bottom_agent,"(5, 5)",10,0,0,0,310,0.62,1708,34.16,500,10,2492,4.984,91,0.182,10,150,3,27,0.54,9
top_agent,"(5, 5)",10,5,2,3,299,0.598,1637,32.74,500,10,2722,5.444,75,0.15,10,150,3,9,0.18,3
bottom_agent,"(5, 5)",10,5,2,3,289,0.578,1655,33.1,500,10,2331,4.662,73,0.146,10,150,3,18,0.36,6
top_agent,"(5, 5)",10,0,0,0,374,0.748,1694,33.88,500,10,2761,5.522,99,0.198,10,150,3,24,0.48,8
bottom_agent,"(5, 5)",10,0,0,0,314,0.628,1678,33.56,500,10,2607,5.214,87,0.174,10,150,3,21,0.42,7
top_agent,"(5, 5)",10,0,0,0,327,0.654,1596,31.92,500,10,2284,4.568,51,0.102,10,150,3,0,0,0
bottom_agent,"(5, 5)",10,0,0,0,330,0.66,1654,33.08,500,10,2646,5.292,80,0.16,10,150,3,6,0.12,2
top_agent,"(5, 5)",10,4,0,4,305,0.61,1730,34.6,500,10,2553,5.106,88,0.176,10,200,4,21,0.42,7
bottom_agent,"(5, 5)",10,4,0,4,299,0.598,1724,34.48,500,10,2710,5.42,82,0.164,10,200,4,15,0.3,5
top_agent,"(5, 5)",10,0,0,0,250,0.5,1666,33.32,500,10,2416,4.832,72,0.144,10,150,3,0,0,0
bottom_agent,"(5, 5)",10,0,0,0,255,0.51,1633,32.66,500,10,2459,4.918,64,0.128,10,150,3,0,0,0
top_agent,"(5, 5)",10,0,0,0,224,0.448,1653,33.06,500,10,1916,3.832,61,0.122,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",10,0,0,0,241,0.482,1663,33.26,500,10,2284,4.568,75,0.15,10,150,3,10,0.2,3
top_agent,"(5, 5)",10,2,1,1,258,0.516,1653,33.06,500,10,2445,4.89,73,0.146,10,150,3,12,0.24,4
bottom_agent,"(5, 5)",10,2,1,1,262,0.524,1783,35.66,500,10,2676,5.352,99,0.198,10,150,3,12,0.24,4
top_agent,"(5, 5)",10,0,0,0,312,0.624,1646,32.92,500,10,2635,5.27,87,0.174,10,150,3,0,0,0
bottom_agent,"(5, 5)",10,0,0,0,287,0.574,1610,32.2,500,10,2373,4.746,62,0.124,10,150,3,0,0,0
top_agent,"(5, 5)",10,1,0,1,301,0.602,1679,33.58,500,10,2491,4.982,79,0.158,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",10,1,0,1,321,0.642,1656,33.12,500,10,2712,5.424,83,0.166,10,150,3,0,0,0
top_agent,"(5, 5)",10,0,0,0,317,0.634,1652,33.04,500,10,2257,4.514,64,0.128,10,150,3,22,0.44,7
bottom_agent,"(5, 5)",10,0,0,0,305,0.61,1637,32.74,500,10,2403,4.806,79,0.158,10,150,3,24,0.48,8
top_agent,"(5, 5)",10,0,0,0,348,0.696,1680,33.6,500,10,3080,6.16,92,0.184,10,150,3,0,0,0
bottom_agent,"(5, 5)",10,0,0,0,355,0.71,1638,32.76,500,10,2724,5.448,75,0.15,10,150,3,0,0,0
top_agent,"(5, 5)",10,1,0,1,244,0.488,1685,33.7,500,10,2480,4.96,78,0.156,10,150,3,0,0,0
bottom_agent,"(5, 5)",10,1,0,1,261,0.522,1682,33.64,500,10,2254,4.508,75,0.15,10,150,3,6,0.12,2
top_agent,"(5, 5)",10,0,0,0,330,0.66,1629,32.58,500,10,2776,5.552,79,0.158,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",10,0,0,0,324,0.648,1680,33.6,500,10,2363,4.726,85,0.17,10,150,3,0,0,0
top_agent,"(5, 5)",10,4,2,2,336,0.672,1632,32.64,500,10,2341,4.682,52,0.104,10,200,4,3,0.06,1
bottom_agent,"(5, 5)",10,4,2,2,337,0.674,1727,34.54,500,10,2450,4.9,83,0.166,10,200,4,9,0.18,3
top_agent,"(5, 5)",10,1,0,1,262,0.524,1667,33.34,500,10,2171,4.342,72,0.144,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",10,1,0,1,309,0.618,1666,33.32,500,10,3005,6.01,91,0.182,10,150,3,3,0.06,1
top_agent,"(5, 5)",10,0,0,0,322,0.644,1663,33.26,500,10,2489,4.978,80,0.16,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",10,0,0,0,367,0.734,1692,33.84,500,10,2558,5.116,91,0.182,10,150,3,12,0.24,4
top_agent,"(5, 5)",10,2,1,1,337,0.674,1643,32.86,500,10,2411,4.822,74,0.148,10,150,3,9,0.18,3
bottom_agent,"(5, 5)",10,2,1,1,321,0.642,1644,32.88,500,10,2394,4.788,71,0.142,10,150,3,7,0.14,2
top_agent,"(5, 5)",10,0,0,0,191,0.382,1603,32.06,500,10,1991,3.982,51,0.102,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",10,0,0,0,215,0.43,1613,32.26,500,10,2061,4.122,51,0.102,10,150,3,6,0.12,2
top_agent,"(5, 5)",10,1,0,1,283,0.566,1675,33.5,500,10,2595,5.19,78,0.156,10,150,3,24,0.48,8
bottom_agent,"(5, 5)",10,1,0,1,290,0.58,1698,33.96,500,10,2437,4.874,85,0.17,10,150,3,27,0.54,9
top_agent,"(5, 5)",10,0,0,0,269,0.538,1653,33.06,500,10,2312,4.624,66,0.132,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",10,0,0,0,286,0.572,1640,32.8,500,10,2196,4.392,64,0.128,10,150,3,3,0.06,1
top_agent,"(5, 5)",10,0,0,0,290,0.58,1655,33.1,500,10,2421,4.842,77,0.154,10,150,3,3,0.06,1
