Agent,Grid Size,Number of Colors,Total No. of Regenerations until valid board generation,Total No. of Times Matches Occurred during init,Total No. of Deadlocks during init,Total No. of Shuffles/Deadlocks Occurred,Avg No. of Shuffles/Deadlocks Occurred per move,Total score per Game Setting,Avg score per Game Setting,Total Valid Moves Made,Avg Valid Moves Made,Total No. of Possible/Playable Moves,Avg No. of Possible/Playable Moves per config,Total No. of Avalanche Matches,Avg No. of Avalanche Matches per move,Total Moves Available per Game Setting,Total deterministic score after first move,Avg deterministic score after first move,Total non-deterministic score after first move,Avg non-deterministic score after first move,Total avalanche count after first move
top_agent,"(20, 20)",30,1,0,1,0,0,1663,33.26,500,10,2829,5.658,53,1.06,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,1,0,1,24,0.048,1671,33.42,500,10,9359,18.718,54,1.08,10,150,3,0,0,0
top_agent,"(20, 20)",30,1,0,1,75,0.15,1605,32.1,500,10,31669,63.338,46,0.92,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",30,1,0,1,65,0.13,1575,31.5,500,10,28614,57.228,42,0.84,10,150,3,0,0,0
top_agent,"(20, 20)",30,4,3,1,35,0.07,1524,30.48,500,10,17362,34.724,15,0.3,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,4,3,1,49,0.098,1573,31.46,500,10,19140,38.28,28,0.56,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,69,0.138,1580,31.6,500,10,27186,54.372,43,0.86,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,71,0.142,1596,31.92,500,10,34466,68.932,46,0.92,10,150,3,0,0,0
top_agent,"(20, 20)",30,3,2,1,0,0,1513,30.26,500,10,2413,4.826,4,0.08,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,3,2,1,0,0,1509,30.18,500,10,1855,3.71,3,0.06,10,150,3,3,0.06,1
top_agent,"(20, 20)",30,0,0,0,58,0.116,1576,31.52,500,10,25526,51.052,39,0.78,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,75,0.15,1766,35.32,500,10,30926,61.852,97,1.94,10,150,3,0,0,0
top_agent,"(20, 20)",30,1,0,1,71,0.142,1580,31.6,500,10,27451,54.902,37,0.74,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,1,0,1,78,0.156,1580,31.6,500,10,34755,69.51,51,1.02,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,46,0.092,1538,30.76,500,10,19466,38.932,21,0.42,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,47,0.094,1531,30.62,500,10,21850,43.7,21,0.42,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,52,0.104,1715,34.3,500,10,23886,47.772,86,1.72,10,150,3,150,3,50
bottom_agent,"(20, 20)",30,0,0,0,55,0.11,1588,31.76,500,10,27599,55.198,39,0.78,10,150,3,0,0,0
top_agent,"(20, 20)",30,2,1,1,52,0.104,1558,31.16,500,10,25129,50.258,31,0.62,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",30,2,1,1,53,0.106,1548,30.96,500,10,23763,47.526,27,0.54,10,150,3,3,0.06,1
top_agent,"(20, 20)",30,0,0,0,76,0.152,1579,31.58,500,10,25026,50.052,42,0.84,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,72,0.144,1603,32.06,500,10,28861,57.722,49,0.98,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,82,0.164,1588,31.76,500,10,38333,76.666,51,1.02,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,78,0.156,1610,32.2,500,10,39849,79.698,63,1.26,10,150,3,0,0,0
top_agent,"(20, 20)",30,1,0,1,75,0.15,1594,31.88,500,10,31015,62.03,46,0.92,10,150,3,6,0.12,2
bottom_agent,"(20, 20)",30,1,0,1,71,0.142,1560,31.2,500,10,27250,54.5,41,0.82,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,47,0.094,1544,30.88,500,10,21268,42.536,30,0.6,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,58,0.116,1566,31.32,500,10,24374,48.748,32,0.64,10,150,3,0,0,0
top_agent,"(20, 20)",30,6,5,1,65,0.13,1550,31,500,10,28637,57.274,36,0.72,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,6,5,1,82,0.164,1576,31.52,500,10,33205,66.41,50,1,10,150,3,0,0,0
top_agent,"(20, 20)",30,2,1,1,55,0.11,1605,32.1,500,10,22391,44.782,31,0.62,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,2,1,1,66,0.132,1626,32.52,500,10,30312,60.624,50,1,10,150,3,0,0,0
top_agent,"(20, 20)",30,3,2,1,77,0.154,1623,32.46,500,10,36361,72.722,59,1.18,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,3,2,1,79,0.158,1623,32.46,500,10,33377,66.754,54,1.08,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,66,0.132,1578,31.56,500,10,31939,63.878,46,0.92,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",30,0,0,0,72,0.144,1746,34.92,500,10,32058,64.116,103,2.06,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,81,0.162,1644,32.88,500,10,33969,67.938,51,1.02,10,200,4,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,80,0.16,1670,33.4,500,10,31773,63.546,54,1.08,10,150,3,0,0,0
top_agent,"(20, 20)",30,3,2,1,55,0.11,1566,31.32,500,10,26148,52.296,35,0.7,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,3,2,1,49,0.098,1574,31.48,500,10,27391,54.782,40,0.8,10,150,3,3,0.06,1
top_agent,"(20, 20)",30,0,0,0,53,0.106,1558,31.16,500,10,24205,48.41,36,0.72,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,65,0.13,1586,31.72,500,10,27893,55.786,51,1.02,10,150,3,6,0.12,2
top_agent,"(20, 20)",30,2,1,1,72,0.144,1561,31.22,500,10,31771,63.542,45,0.9,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,2,1,1,84,0.168,1621,32.42,500,10,35462,70.924,60,1.2,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,62,0.124,1570,31.4,500,10,27800,55.6,40,0.8,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,62,0.124,1612,32.24,500,10,29508,59.016,48,0.96,10,150,3,0,0,0
top_agent,"(20, 20)",30,8,7,1,25,0.05,1518,30.36,500,10,12801,25.602,6,0.12,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,8,7,1,45,0.09,1560,31.2,500,10,20113,40.226,27,0.54,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,52,0.104,1560,31.2,500,10,23736,47.472,32,0.64,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,40,0.08,1573,31.46,500,10,17632,35.264,29,0.58,10,150,3,0,0,0
top_agent,"(20, 20)",30,1,0,1,66,0.132,1580,31.6,500,10,27213,54.426,45,0.9,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,1,0,1,77,0.154,1629,32.58,500,10,37010,74.02,63,1.26,10,150,3,3,0.06,1
top_agent,"(20, 20)",30,1,0,1,17,0.034,1668,33.36,500,10,8666,17.332,56,1.12,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",30,1,0,1,29,0.058,1659,33.18,500,10,15100,30.2,53,1.06,10,150,3,3,0.06,1
top_agent,"(20, 20)",30,2,1,1,58,0.116,1559,31.18,500,10,26308,52.616,35,0.7,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,2,1,1,69,0.138,1541,30.82,500,10,27687,55.374,37,0.74,10,150,3,0,0,0
top_agent,"(20, 20)",30,2,1,1,56,0.112,1587,31.74,500,10,26476,52.952,40,0.8,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,2,1,1,66,0.132,1571,31.42,500,10,28997,57.994,44,0.88,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,49,0.098,1533,30.66,500,10,20946,41.892,23,0.46,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",30,0,0,0,47,0.094,1703,34.06,500,10,24899,49.798,78,1.56,10,150,3,0,0,0
top_agent,"(20, 20)",30,2,1,1,60,0.12,1619,32.38,500,10,29522,59.044,47,0.94,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,2,1,1,66,0.132,1607,32.14,500,10,32710,65.42,55,1.1,10,150,3,0,0,0
top_agent,"(20, 20)",30,5,4,1,65,0.13,1614,32.28,500,10,31871,63.742,50,1,10,150,3,6,0.12,2
bottom_agent,"(20, 20)",30,5,4,1,66,0.132,1634,32.68,500,10,28877,57.754,54,1.08,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,47,0.094,1560,31.2,500,10,18656,37.312,26,0.52,10,150,3,6,0.12,2
bottom_agent,"(20, 20)",30,0,0,0,66,0.132,1728,34.56,500,10,21899,43.798,34,0.68,10,150,3,9,0.18,3
top_agent,"(20, 20)",30,0,0,0,45,0.09,1535,30.7,500,10,24758,49.516,23,0.46,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,66,0.132,1570,31.4,500,10,29160,58.32,42,0.84,10,150,3,0,0,0
top_agent,"(20, 20)",30,1,0,1,53,0.106,1680,33.6,500,10,20493,40.986,74,1.48,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,1,0,1,62,0.124,1568,31.36,500,10,23571,47.142,34,0.68,10,150,3,3,0.06,1
top_agent,"(20, 20)",30,0,0,0,55,0.11,1599,31.98,500,10,27156,54.312,35,0.7,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,58,0.116,1608,32.16,500,10,21948,43.896,27,0.54,10,200,4,0,0,0
top_agent,"(20, 20)",30,1,0,1,62,0.124,1572,31.44,500,10,28847,57.694,41,0.82,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,1,0,1,63,0.126,1569,31.38,500,10,25886,51.772,40,0.8,10,150,3,6,0.12,2
top_agent,"(20, 20)",30,1,0,1,68,0.136,1562,31.24,500,10,28609,57.218,39,0.78,10,150,3,6,0.12,2
bottom_agent,"(20, 20)",30,1,0,1,70,0.14,1592,31.84,500,10,31543,63.086,52,1.04,10,150,3,9,0.18,3
top_agent,"(20, 20)",30,0,0,0,72,0.144,1613,32.26,500,10,28135,56.27,46,0.92,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,83,0.166,1590,31.8,500,10,30281,60.562,53,1.06,10,150,3,3,0.06,1
top_agent,"(20, 20)",30,2,1,1,76,0.152,1576,31.52,500,10,26499,52.998,45,0.9,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,2,1,1,79,0.158,1591,31.82,500,10,35488,70.976,51,1.02,10,150,3,3,0.06,1
top_agent,"(20, 20)",30,2,1,1,46,0.092,1542,30.84,500,10,20075,40.15,23,0.46,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,2,1,1,26,0.052,1548,30.96,500,10,13124,26.248,15,0.3,10,150,3,0,0,0
top_agent,"(20, 20)",30,4,3,1,0,0,1512,30.24,500,10,1447,2.894,4,0.08,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,4,3,1,0,0,1529,30.58,500,10,2215,4.43,9,0.18,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,57,0.114,1588,31.76,500,10,25594,51.188,45,0.9,10,150,3,6,0.12,2
bottom_agent,"(20, 20)",30,0,0,0,64,0.128,1585,31.7,500,10,20605,41.21,34,0.68,10,150,3,0,0,0
top_agent,"(20, 20)",30,1,0,1,16,0.032,1522,30.44,500,10,8164,16.328,7,0.14,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,1,0,1,47,0.094,1544,30.88,500,10,22086,44.172,27,0.54,10,150,3,0,0,0
top_agent,"(20, 20)",30,2,1,1,67,0.134,1611,32.22,500,10,30116,60.232,50,1,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,2,1,1,70,0.14,1568,31.36,500,10,31628,63.256,41,0.82,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,71,0.142,1608,32.16,500,10,37721,75.442,51,1.02,10,150,3,6,0.12,2
bottom_agent,"(20, 20)",30,0,0,0,79,0.158,1571,31.42,500,10,29449,58.898,45,0.9,10,150,3,0,0,0
top_agent,"(20, 20)",30,2,1,1,87,0.174,1566,31.32,500,10,36277,72.554,49,0.98,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,2,1,1,87,0.174,1639,32.78,500,10,40953,81.906,60,1.2,10,150,3,0,0,0
top_agent,"(20, 20)",30,1,0,1,80,0.16,1614,32.28,500,10,31979,63.958,50,1,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,1,0,1,70,0.14,1601,32.02,500,10,25793,51.586,44,0.88,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,61,0.122,1582,31.64,500,10,29636,59.272,50,1,10,150,3,6,0.12,2
bottom_agent,"(20, 20)",30,0,0,0,61,0.122,1564,31.28,500,10,28095,56.19,45,0.9,10,150,3,3,0.06,1
top_agent,"(20, 20)",30,2,1,1,72,0.144,1587,31.74,500,10,30949,61.898,42,0.84,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,2,1,1,81,0.162,1577,31.54,500,10,29673,59.346,42,0.84,10,150,3,0,0,0
top_agent,"(20, 20)",30,2,1,1,59,0.118,1579,31.58,500,10,28207,56.414,44,0.88,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,2,1,1,65,0.13,1566,31.32,500,10,29553,59.106,45,0.9,10,150,3,0,0,0
top_agent,"(20, 20)",30,6,5,1,83,0.166,1621,32.42,500,10,37888,75.776,58,1.16,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,6,5,1,80,0.16,1654,33.08,500,10,36324,72.648,71,1.42,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,85,0.17,1602,32.04,500,10,36127,72.254,57,1.14,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,94,0.188,1606,32.12,500,10,42258,84.516,68,1.36,10,150,3,0,0,0
top_agent,"(20, 20)",30,2,1,1,66,0.132,1551,31.02,500,10,28834,57.668,34,0.68,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,2,1,1,81,0.162,1605,32.1,500,10,38882,77.764,57,1.14,10,150,3,6,0.12,2
top_agent,"(20, 20)",30,1,0,1,85,0.17,1574,31.48,500,10,28549,57.098,42,0.84,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,1,0,1,84,0.168,1596,31.92,500,10,36919,73.838,53,1.06,10,150,3,0,0,0
top_agent,"(20, 20)",30,2,1,1,56,0.112,1583,31.66,500,10,26534,53.068,40,0.8,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,2,1,1,54,0.108,1561,31.22,500,10,25712,51.424,36,0.72,10,150,3,0,0,0
top_agent,"(20, 20)",30,1,0,1,57,0.114,1611,32.22,500,10,28403,56.806,49,0.98,10,150,3,6,0.12,2
bottom_agent,"(20, 20)",30,1,0,1,55,0.11,1538,30.76,500,10,25891,51.782,34,0.68,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,65,0.13,1565,31.3,500,10,25921,51.842,39,0.78,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,64,0.128,1550,31,500,10,24634,49.268,32,0.64,10,150,3,0,0,0
top_agent,"(20, 20)",30,4,3,1,65,0.13,1582,31.64,500,10,24495,48.99,42,0.84,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,4,3,1,63,0.126,1728,34.56,500,10,30379,60.758,90,1.8,10,150,3,0,0,0
top_agent,"(20, 20)",30,3,2,1,54,0.108,1557,31.14,500,10,22607,45.214,32,0.64,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,3,2,1,63,0.126,1635,32.7,500,10,24856,49.712,40,0.8,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,83,0.166,1592,31.84,500,10,37016,74.032,53,1.06,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,90,0.18,1600,32,500,10,34793,69.586,48,0.96,10,150,3,0,0,0
top_agent,"(20, 20)",30,2,1,1,72,0.144,1577,31.54,500,10,26160,52.32,38,0.76,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",30,2,1,1,65,0.13,1555,31.1,500,10,25754,51.508,37,0.74,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,65,0.13,1596,31.92,500,10,24309,48.618,41,0.82,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,69,0.138,1594,31.88,500,10,31138,62.276,49,0.98,10,150,3,3,0.06,1
top_agent,"(20, 20)",30,0,0,0,91,0.182,1617,32.34,500,10,37953,75.906,60,1.2,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,97,0.194,1594,31.88,500,10,40832,81.664,56,1.12,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,89,0.178,1594,31.88,500,10,40225,80.45,51,1.02,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,101,0.202,1596,31.92,500,10,39369,78.738,53,1.06,10,150,3,0,0,0
top_agent,"(20, 20)",30,4,3,1,66,0.132,1562,31.24,500,10,33009,66.018,41,0.82,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,4,3,1,74,0.148,1594,31.88,500,10,24305,48.61,37,0.74,10,150,3,0,0,0
top_agent,"(20, 20)",30,2,1,1,90,0.18,1626,32.52,500,10,43326,86.652,72,1.44,10,150,3,6,0.12,2
bottom_agent,"(20, 20)",30,2,1,1,97,0.194,1636,32.72,500,10,47896,95.792,78,1.56,10,150,3,12,0.24,4
top_agent,"(20, 20)",30,0,0,0,28,0.056,1534,30.68,500,10,11983,23.966,15,0.3,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,39,0.078,1547,30.94,500,10,19630,39.26,20,0.4,10,150,3,6,0.12,2
top_agent,"(20, 20)",30,0,0,0,38,0.076,1557,31.14,500,10,17800,35.6,20,0.4,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,54,0.108,1573,31.46,500,10,24433,48.866,39,0.78,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,44,0.088,1557,31.14,500,10,18748,37.496,23,0.46,10,150,3,15,0.3,5
bottom_agent,"(20, 20)",30,0,0,0,52,0.104,1565,31.3,500,10,21654,43.308,30,0.6,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,80,0.16,1581,31.62,500,10,35348,70.696,47,0.94,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,75,0.15,1592,31.84,500,10,32409,64.818,50,1,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,106,0.212,1600,32,500,10,44581,89.162,64,1.28,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,113,0.226,1622,32.44,500,10,47750,95.5,75,1.5,10,150,3,0,0,0
top_agent,"(20, 20)",30,1,0,1,103,0.206,1609,32.18,500,10,41115,82.23,61,1.22,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,1,0,1,113,0.226,1645,32.9,500,10,47027,94.054,79,1.58,10,150,3,0,0,0
top_agent,"(20, 20)",30,2,1,1,75,0.15,1581,31.62,500,10,32645,65.29,44,0.88,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,2,1,1,82,0.164,1578,31.56,500,10,36340,72.68,48,0.96,10,150,3,6,0.12,2
top_agent,"(20, 20)",30,1,0,1,60,0.12,1547,30.94,500,10,22268,44.536,28,0.56,10,150,3,6,0.12,2
bottom_agent,"(20, 20)",30,1,0,1,55,0.11,1573,31.46,500,10,26703,53.406,39,0.78,10,150,3,0,0,0
top_agent,"(20, 20)",30,1,0,1,24,0.048,1527,30.54,500,10,10142,20.284,10,0.2,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,1,0,1,21,0.042,1524,30.48,500,10,10999,21.998,8,0.16,10,150,3,0,0,0
top_agent,"(20, 20)",30,2,1,1,64,0.128,1599,31.98,500,10,27697,55.394,41,0.82,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",30,2,1,1,69,0.138,1587,31.74,500,10,27913,55.826,43,0.86,10,150,3,3,0.06,1
top_agent,"(20, 20)",30,0,0,0,88,0.176,1590,31.8,500,10,39280,78.56,54,1.08,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,91,0.182,1636,32.72,500,10,37107,74.214,59,1.18,10,150,3,0,0,0
top_agent,"(20, 20)",30,6,5,1,72,0.144,1587,31.74,500,10,32452,64.904,48,0.96,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,6,5,1,58,0.116,1563,31.26,500,10,25916,51.832,35,0.7,10,150,3,0,0,0
top_agent,"(20, 20)",30,1,0,1,62,0.124,1587,31.74,500,10,27930,55.86,43,0.86,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,1,0,1,61,0.122,1584,31.68,500,10,27259,54.518,44,0.88,10,150,3,0,0,0
top_agent,"(20, 20)",30,8,7,1,58,0.116,1582,31.64,500,10,25803,51.606,38,0.76,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",30,8,7,1,59,0.118,1563,31.26,500,10,21838,43.676,32,0.64,10,150,3,9,0.18,3
top_agent,"(20, 20)",30,1,0,1,0,0,1518,30.36,500,10,1693,3.386,6,0.12,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,1,0,1,52,0.104,1574,31.48,500,10,24346,48.692,34,0.68,10,150,3,0,0,0
top_agent,"(20, 20)",30,2,1,1,81,0.162,1549,30.98,500,10,30569,61.138,38,0.76,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,2,1,1,88,0.176,1610,32.2,500,10,36255,72.51,56,1.12,10,150,3,0,0,0
top_agent,"(20, 20)",30,4,3,1,77,0.154,1610,32.2,500,10,37195,74.39,57,1.14,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,4,3,1,89,0.178,1621,32.42,500,10,37097,74.194,62,1.24,10,150,3,12,0.24,4
top_agent,"(20, 20)",30,0,0,0,79,0.158,1589,31.78,500,10,31686,63.372,51,1.02,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,90,0.18,1609,32.18,500,10,41360,82.72,61,1.22,10,150,3,3,0.06,1
top_agent,"(20, 20)",30,0,0,0,0,0,1562,31.24,500,10,3395,6.79,4,0.08,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,21,0.042,1589,31.78,500,10,12134,24.268,12,0.24,10,150,3,0,0,0
top_agent,"(20, 20)",30,1,0,1,57,0.114,1568,31.36,500,10,24239,48.478,38,0.76,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,1,0,1,57,0.114,1554,31.08,500,10,22623,45.246,33,0.66,10,150,3,3,0.06,1
top_agent,"(20, 20)",30,0,0,0,75,0.15,1582,31.64,500,10,30247,60.494,35,0.7,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,87,0.174,1750,35,500,10,34760,69.52,103,2.06,10,150,3,6,0.12,2
top_agent,"(20, 20)",30,5,4,1,94,0.188,1632,32.64,500,10,41045,82.09,66,1.32,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,5,4,1,114,0.228,1624,32.48,500,10,48442,96.884,71,1.42,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,51,0.102,1534,30.68,500,10,18797,37.594,26,0.52,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,52,0.104,1583,31.66,500,10,24021,48.042,37,0.74,10,150,3,3,0.06,1
top_agent,"(20, 20)",30,1,0,1,78,0.156,1590,31.8,500,10,32415,64.83,45,0.9,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,1,0,1,89,0.178,1594,31.88,500,10,33513,67.026,52,1.04,10,150,3,0,0,0
top_agent,"(20, 20)",30,2,1,1,112,0.224,1623,32.46,500,10,40202,80.404,64,1.28,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,2,1,1,119,0.238,1625,32.5,500,10,48465,96.93,67,1.34,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,78,0.156,1593,31.86,500,10,34830,69.66,51,1.02,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,86,0.172,1598,31.96,500,10,36322,72.644,55,1.1,10,150,3,3,0.06,1
top_agent,"(20, 20)",30,0,0,0,51,0.102,1549,30.98,500,10,22740,45.48,31,0.62,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,57,0.114,1537,30.74,500,10,24942,49.884,31,0.62,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,79,0.158,1628,32.56,500,10,32622,65.244,50,1,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,79,0.158,1619,32.38,500,10,36324,72.648,52,1.04,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,78,0.156,1604,32.08,500,10,36247,72.494,48,0.96,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",30,0,0,0,88,0.176,1598,31.96,500,10,37700,75.4,57,1.14,10,150,3,0,0,0
top_agent,"(20, 20)",30,7,6,1,64,0.128,1553,31.06,500,10,24931,49.862,32,0.64,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",30,7,6,1,79,0.158,1604,32.08,500,10,22084,44.168,42,0.84,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,86,0.172,1547,30.94,500,10,29463,58.926,37,0.74,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,91,0.182,1633,32.66,500,10,34800,69.6,54,1.08,10,150,3,0,0,0
top_agent,"(20, 20)",30,0,0,0,74,0.148,1582,31.64,500,10,27889,55.778,41,0.82,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",30,0,0,0,76,0.152,1598,31.96,500,10,31725,63.45,49,0.98,10,150,3,3,0.06,1
top_agent,"(20, 20)",30,0,0,0,24,0.048,1515,30.3,500,10,14084,28.168,5,0.1,10,150,3,0,0,0
bottom_agent,"(20, 20)",30,0,0,0,54,0.108,1606,32.12,500,10,26717,53.434,47,0.94,10,150,3,9,0.18,3
top_agent,"(20, 20)",30,1,0,1,77,0.154,1593,31.86,500,10,30158,60.316,49,0.98,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",30,1,0,1,90,0.18,1584,31.68,500,10,36331,72.662,49,0.98,10,150,3,0,0,0
top_agent,"(20, 20)",35,1,0,1,37,0.074,1506,30.12,500,10,10022,20.044,2,0.04,10,150,3,0,0,0
bottom_agent,"(20, 20)",35,1,0,1,50,0.1,1531,30.62,500,10,26378,52.756,29,0.58,10,150,3,0,0,0
top_agent,"(20, 20)",35,0,0,0,118,0.236,1555,31.1,500,10,38211,76.422,53,1.06,10,150,3,0,0,0
bottom_agent,"(20, 20)",35,0,0,0,129,0.258,1622,32.44,500,10,48776,97.552,64,1.28,10,150,3,0,0,0
top_agent,"(20, 20)",35,0,0,0,65,0.13,1543,30.86,500,10,23653,47.306,28,0.56,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",35,0,0,0,67,0.134,1536,30.72,500,10,23285,46.57,27,0.54,10,150,3,0,0,0
top_agent,"(20, 20)",35,1,0,1,78,0.156,1531,30.62,500,10,25784,51.568,32,0.64,10,150,3,0,0,0
bottom_agent,"(20, 20)",35,1,0,1,84,0.168,1557,31.14,500,10,31181,62.362,40,0.8,10,150,3,0,0,0
top_agent,"(20, 20)",35,2,1,1,114,0.228,1603,32.06,500,10,38296,76.592,53,1.06,10,150,3,0,0,0
bottom_agent,"(20, 20)",35,2,1,1,102,0.204,1575,31.5,500,10,41367,82.734,60,1.2,10,150,3,0,0,0
top_agent,"(20, 20)",35,1,0,1,72,0.144,1552,31.04,500,10,27631,55.262,41,0.82,10,150,3,18,0.36,6
